Lian_Li_PC-O11_Dynamic_RGB_Razer_Edition_Tempered_Glass_ATX_Mid-Tower,180
ASUS_ROG_Strix_Helios_GX601_RGB_Tempered_Glass_eATX_Mid-Tower,350
Thermaltake_View51_Tempered_Glass_eATX_Full-Tower,230
Corsair_Obsidian_1000D_RGB_Tempered_Glass_eATX_Super-Tower,560
